age,workclass,marital-status,relationship,sex,income>50K,hours-per-week,occupation,education-num,race,native-country,capital-gain,capital-loss,fnlwgt
41,0,0,2,1,0,39,6,5,0,20,0,0,7
36,0,0,2,1,0,26,0,9,0,0,0,0,3
23,0,0,2,1,0,39,1,8,0,0,0,0,0
10,0,2,5,0,0,39,8,8,0,0,0,0,11
30,0,1,3,1,0,49,4,12,0,0,0,0,10
25,4,1,5,0,0,29,2,3,0,0,0,0,17
37,0,1,3,1,0,59,1,8,0,0,0,0,37
12,0,4,5,0,0,39,7,8,0,0,0,0,2
24,0,0,2,1,1,49,5,13,0,0,0,0,5
17,0,2,3,1,0,44,1,10,2,0,0,0,9
16,4,2,3,1,0,29,2,7,0,0,0,0,8
3,0,2,1,1,0,14,3,8,0,0,0,0,4
43,0,1,3,1,0,44,6,9,0,0,0,0,4
41,0,1,3,0,0,39,8,8,0,0,0,40,4
24,0,0,2,1,1,39,8,12,0,0,7,0,99
12,0,2,3,1,0,29,4,10,0,0,0,0,10
8,1,1,5,1,0,79,9,12,0,0,0,0,12
56,0,2,3,0,0,59,5,12,0,0,0,0,15
27,0,1,3,0,0,34,3,12,0,0,0,0,20
37,1,0,2,1,0,39,1,8,0,0,0,0,12
22,0,0,0,0,1,15,3,9,0,0,0,0,4
15,0,2,3,1,0,29,12,8,2,0,0,0,13
31,4,0,2,1,1,29,5,8,0,0,0,0,13
32,0,0,2,1,1,39,4,12,0,0,0,0,10
21,0,2,3,0,0,39,0,12,4,0,0,0,4
2,0,2,1,1,0,39,3,12,0,0,0,0,5
32,0,3,5,0,0,39,8,9,0,0,84,0,27
14,0,2,1,0,0,39,2,8,0,0,0,0,15
12,0,2,3,1,0,39,8,9,0,0,0,0,12
30,2,0,2,1,0,35,12,8,0,0,0,0,20
1,0,2,1,1,0,19,4,9,0,0,0,0,21
31,5,2,3,1,0,34,5,15,0,0,0,0,14
21,1,0,2,1,1,54,10,12,0,0,0,0,20
26,8,0,2,1,0,39,14,4,0,0,0,0,5
18,0,1,3,0,0,51,5,9,0,0,0,0,9
6,0,2,3,1,0,39,3,12,0,0,0,0,3
4,0,2,1,0,0,29,3,12,0,0,0,0,12
22,2,0,2,1,1,39,4,15,0,36,0,0,93
1,0,2,1,0,0,39,3,9,4,0,0,0,12
3,0,2,1,1,0,31,2,3,0,0,0,0,19
18,4,0,2,1,1,44,4,12,0,0,0,0,17
19,0,1,3,0,1,39,5,12,0,0,0,0,11
14,4,0,2,1,0,39,10,5,0,0,0,0,3
50,1,0,2,1,0,44,3,9,0,20,0,0,3
9,0,2,5,0,0,39,4,8,0,4,0,0,5
35,0,0,0,0,0,14,3,13,0,0,0,0,15
27,0,0,2,1,0,14,1,8,0,0,0,0,4
8,0,0,2,1,0,39,1,8,0,0,0,0,9
44,1,0,2,1,0,24,2,9,0,0,2,0,13
4,8,2,3,1,0,39,14,12,1,0,0,0,11
7,0,0,2,1,0,19,6,9,0,20,0,0,31
32,0,2,3,0,0,39,3,9,0,0,0,0,11
35,8,0,0,0,0,59,5,10,0,0,0,0,6
40,0,0,2,1,1,39,3,10,0,0,0,0,18
30,0,1,3,1,1,39,1,8,0,0,0,0,19
11,1,2,3,1,0,59,4,5,0,0,2,0,5
33,0,0,2,1,0,39,1,8,2,29,0,0,21
42,0,0,2,1,1,59,4,12,0,0,15,0,7
30,3,1,5,0,0,39,0,9,0,0,0,0,6
23,5,2,3,1,0,39,8,12,0,0,0,0,10
28,0,0,2,1,1,39,8,9,4,18,0,0,13
6,0,2,4,0,0,19,2,10,4,0,0,0,10
26,4,0,2,1,1,39,1,8,0,0,0,0,7
33,0,0,2,1,1,39,3,12,0,0,99,0,4
12,0,0,2,1,1,54,5,13,0,0,0,0,5
26,1,0,2,1,1,49,1,8,0,0,78,0,7
42,0,0,2,1,0,49,2,8,0,0,0,31,5
22,0,1,5,0,0,39,2,8,0,0,0,0,9
9,0,1,3,1,0,39,6,2,0,0,22,0,8
21,0,0,2,1,1,54,1,10,0,0,99,0,9
35,4,1,5,0,0,39,0,8,0,0,0,0,7
26,2,0,2,1,1,54,5,12,0,0,7,0,5
36,1,0,2,1,1,39,0,12,4,0,0,29,16
24,1,0,2,1,1,73,1,9,0,0,0,0,21
41,4,0,0,0,1,23,5,13,0,0,0,0,6
5,0,2,1,1,0,49,5,12,0,20,0,0,16
24,0,1,3,0,0,39,4,12,0,0,0,0,26
24,0,0,2,1,0,54,3,12,0,36,0,0,26
38,1,5,3,0,0,14,5,9,0,0,0,0,23
16,0,2,3,0,0,39,8,9,0,0,0,0,6
36,0,0,2,1,0,44,4,8,0,0,0,0,12
29,0,1,3,0,0,39,2,7,0,0,0,0,13
6,0,2,1,0,0,39,2,8,0,0,0,0,26
9,0,0,2,1,0,39,5,9,0,0,0,0,2
41,4,1,3,0,0,39,8,8,0,20,0,0,11
24,0,2,1,0,0,9,6,8,0,0,0,0,23
12,1,2,3,1,0,29,4,12,0,0,0,0,7
29,0,1,5,1,0,32,7,9,0,0,0,0,6
30,4,1,3,0,0,39,5,12,0,0,0,0,6
23,0,1,5,0,0,39,0,8,0,0,5,0,9
8,0,0,2,1,0,39,0,10,0,0,0,0,16
19,5,4,5,0,0,31,14,9,0,0,0,0,10
8,0,2,3,0,0,45,8,8,0,0,0,0,7
8,0,2,1,0,0,29,9,4,0,0,0,0,11
6,0,2,1,0,0,34,3,8,0,0,0,0,9
11,0,2,5,0,0,39,8,8,0,0,0,0,4
6,8,2,4,1,0,39,14,12,0,0,0,0,31
36,0,0,0,0,0,44,8,9,0,0,0,0,25
8,0,2,1,1,0,14,8,8,0,0,0,0,7
51,5,1,3,0,0,44,4,8,0,0,0,0,9
28,0,3,5,1,0,49,10,12,0,0,0,0,12
20,0,5,5,0,0,34,1,8,0,0,0,0,12
20,0,1,5,0,0,39,6,9,0,0,1,0,12
29,0,0,2,1,0,49,8,8,0,0,0,0,11
42,0,0,2,1,1,37,5,9,0,20,0,0,12
8,4,2,3,1,1,9,8,8,0,41,0,0,11
22,0,3,3,1,0,39,2,8,4,0,0,0,6
32,0,1,4,0,0,3,5,9,0,0,0,0,12
26,0,0,2,1,0,29,10,8,0,4,0,0,20
9,0,2,1,0,0,29,2,8,0,0,0,0,13
21,0,0,2,1,0,44,1,9,0,0,0,0,20
40,0,0,2,1,1,49,5,13,0,0,64,0,17
25,0,0,2,1,0,24,9,8,0,0,0,0,16
36,0,1,5,0,0,36,6,8,4,0,0,0,15
39,2,0,2,1,0,54,9,8,0,0,0,34,5
52,0,4,3,0,0,15,2,6,0,0,0,0,14
10,8,0,0,0,0,94,5,6,0,0,0,0,5
9,0,2,1,1,0,49,6,9,4,0,0,0,11
19,0,0,2,1,1,29,5,5,3,0,0,0,27
14,0,1,5,0,0,39,2,8,4,0,0,0,10
22,0,0,2,1,1,39,0,8,0,0,0,0,13
18,0,2,3,1,0,47,10,8,0,38,0,0,5
25,0,0,2,1,1,59,2,12,0,0,0,0,8
5,3,5,5,0,0,39,8,9,4,0,0,39,18
13,0,2,3,1,1,39,4,13,0,0,4,0,6
31,0,0,2,1,1,44,0,9,0,0,0,0,12
43,2,4,5,0,0,39,2,10,0,0,0,0,9
20,0,1,3,1,0,23,2,8,4,0,0,0,14
51,0,4,5,0,1,39,3,11,0,0,2,0,7
45,0,0,2,1,1,39,4,11,0,0,0,0,9
32,1,0,2,1,0,69,10,8,0,0,0,0,8
4,8,2,3,0,0,39,14,7,0,0,0,0,12
25,1,0,2,1,0,34,3,8,0,0,0,0,6
5,0,2,1,1,0,59,3,9,0,0,0,0,11
7,1,2,1,0,0,49,9,8,0,0,0,0,8
18,4,2,3,0,0,39,8,12,0,0,0,0,3
4,0,2,1,1,0,34,3,8,2,0,0,0,16
13,0,2,3,1,0,44,9,15,0,0,0,0,25
3,8,0,2,1,0,39,14,8,0,0,0,0,6
26,0,0,2,1,0,41,7,9,1,0,0,0,25
28,0,2,3,1,0,44,1,8,0,32,0,0,9
11,0,2,3,1,0,23,12,8,0,0,0,0,20
6,0,2,3,0,0,39,7,8,0,0,0,0,0
21,4,3,2,1,0,19,2,3,4,0,0,0,4
39,0,0,2,1,0,39,6,8,0,0,0,0,10
24,0,0,0,0,1,45,4,9,0,0,0,0,2
1,0,1,1,0,0,34,3,9,0,0,0,0,7
6,0,2,5,0,0,34,5,13,0,0,0,0,1
39,5,2,3,0,0,19,8,11,0,0,0,0,7
39,0,0,2,1,0,39,9,8,0,0,0,0,11
10,0,2,3,1,1,39,4,12,0,0,29,0,13
19,0,4,5,0,0,36,3,13,0,0,0,0,20
38,0,0,2,1,0,39,1,9,0,0,0,0,14
38,0,0,0,0,0,11,8,5,0,0,0,0,5
21,0,3,5,0,0,39,7,8,4,0,1,0,7
13,0,2,1,1,0,24,2,3,0,0,0,0,12
12,1,0,0,0,1,49,4,12,0,3,0,0,15
24,0,0,2,1,0,7,7,11,0,5,0,0,9
45,3,1,5,0,0,39,8,9,0,0,0,0,14
35,0,0,2,1,1,39,9,13,0,0,0,0,31
46,3,0,2,1,1,39,5,12,0,0,0,0,10
52,8,0,2,1,1,39,14,11,0,0,3,0,19
21,4,0,2,1,0,39,12,8,0,4,0,0,17
29,4,0,2,1,0,44,5,13,0,5,0,0,4
52,0,1,3,0,0,69,7,8,0,0,0,0,14
16,0,0,0,0,1,34,8,8,0,0,0,0,12
30,0,0,2,1,1,39,4,13,0,0,4,29,1
28,2,0,2,1,1,39,4,12,0,0,99,0,1
22,8,2,5,0,0,7,14,8,4,0,0,0,12
27,4,1,3,0,0,39,5,13,0,0,0,0,12
31,0,1,3,1,0,42,1,12,0,0,0,0,6
38,4,1,3,1,0,39,5,12,0,0,0,0,11
21,2,3,5,1,0,39,8,8,0,0,0,0,10
25,1,2,5,0,0,14,3,12,1,15,0,0,11
17,2,0,0,0,1,69,5,15,0,0,0,0,14
18,4,0,2,1,0,49,4,9,0,0,0,0,50
27,5,0,2,1,1,39,5,12,0,0,0,0,16
2,0,2,1,0,0,43,0,8,0,0,0,0,12
41,0,1,1,0,0,31,0,10,0,0,0,0,15
50,0,0,0,0,1,39,4,9,0,0,0,0,10
32,0,0,2,1,0,59,7,8,1,0,0,0,28
21,4,0,2,1,1,39,5,12,0,0,3,0,9
34,3,0,2,1,1,49,4,9,0,0,0,0,3
25,0,2,5,0,0,39,5,10,0,12,0,0,18
7,0,2,3,1,0,45,1,9,0,0,4,0,21
10,0,0,2,1,0,49,4,13,0,0,0,0,6
10,4,2,1,0,0,19,8,12,0,0,0,0,31
11,0,0,2,1,0,39,3,12,0,0,0,0,16
10,4,2,4,0,0,34,5,13,4,18,0,0,6
24,1,0,2,1,0,59,9,12,0,0,0,0,2
27,0,1,3,1,1,39,6,8,0,0,0,0,15
2,0,2,1,1,0,39,1,9,0,0,0,0,6
56,1,0,2,1,1,49,5,15,0,0,7,0,23
8,0,0,0,0,0,39,0,8,0,0,1,0,22
49,0,4,3,0,0,39,2,5,0,0,1,0,10
11,0,0,2,1,0,39,7,5,0,0,0,0,20
1,0,2,3,1,0,39,1,12,0,0,0,0,21
15,0,2,1,1,0,39,3,10,0,0,0,32,12
2,0,2,1,0,0,59,2,8,4,0,0,0,2
25,1,1,3,1,0,49,9,9,0,0,0,34,10
25,0,1,5,0,0,39,1,8,0,0,0,0,12
18,0,0,2,1,1,39,4,10,0,0,0,0,12
4,0,2,4,0,0,39,6,9,4,0,0,0,20
22,5,0,2,1,1,37,4,9,0,0,0,0,7
18,4,0,2,1,1,39,5,14,0,0,0,39,12
27,3,1,5,0,1,39,0,9,0,0,84,0,14
27,3,0,2,1,0,39,10,8,0,0,0,0,13
32,0,1,3,0,0,44,3,8,0,0,0,0,14
45,0,3,5,0,0,39,5,12,0,0,0,0,8
20,4,5,5,0,0,39,2,10,0,0,0,0,7
43,0,0,0,0,1,59,4,12,0,0,0,0,10
50,0,2,3,0,0,44,2,8,0,0,0,0,22
2,0,2,1,0,1,39,3,12,0,24,0,0,7
22,0,1,1,1,0,39,2,8,0,0,0,0,10
43,0,1,3,1,1,59,4,9,0,0,0,0,12
25,0,0,2,1,1,44,3,9,0,0,0,0,2
37,5,0,2,1,1,47,5,12,0,0,0,0,7
19,0,2,1,0,0,29,8,9,0,0,0,0,12
17,0,2,1,0,0,5,3,5,0,0,0,0,20
12,0,0,2,1,0,54,7,8,0,0,0,0,9
14,0,2,3,1,0,39,0,10,0,0,0,0,6
43,4,1,3,0,0,39,8,11,0,0,0,33,21
3,0,1,3,1,0,54,6,9,0,0,0,0,0
25,4,0,2,1,0,39,5,9,0,0,0,0,19
20,0,0,2,1,0,19,5,12,0,4,0,34,2
45,5,0,2,1,0,39,0,10,0,0,0,0,5
34,0,0,2,1,1,39,3,8,0,0,0,0,13
4,0,2,1,1,0,54,2,8,0,0,0,0,25
21,5,2,3,1,0,39,5,12,0,0,0,0,12
38,2,0,2,1,1,39,3,10,0,0,0,0,12
23,0,3,5,1,0,39,8,8,0,0,0,0,6
12,0,4,3,0,0,34,2,8,3,36,0,0,15
11,0,2,3,0,0,36,3,12,0,0,0,0,10
40,1,5,3,1,1,19,8,11,0,0,0,39,5
23,4,0,2,1,1,39,5,15,0,38,7,0,21
22,0,1,5,1,0,34,12,9,0,0,0,0,19
11,0,2,3,0,0,19,8,12,0,0,0,0,13
11,0,0,2,1,0,39,4,8,0,0,0,0,9
26,4,3,3,0,0,14,8,5,0,0,0,0,8
22,0,2,3,1,0,39,6,8,0,0,0,0,3
39,0,0,2,1,0,41,1,8,0,0,0,0,22
47,8,0,2,1,0,39,14,4,0,0,0,0,5
48,1,1,5,0,0,43,3,12,0,0,0,0,2
18,0,2,5,0,0,24,3,8,0,0,0,0,5
34,0,0,2,1,1,49,4,13,0,0,0,0,11
3,0,2,3,1,0,39,7,9,0,0,0,0,19
34,5,0,2,1,1,39,5,13,0,3,0,0,14
56,0,0,2,1,0,39,3,9,0,0,0,0,10
18,0,0,2,1,0,47,1,9,0,0,0,0,32
29,1,0,2,1,1,49,1,9,0,0,0,0,16
8,0,0,2,1,0,39,1,12,0,0,0,0,8
32,0,4,3,0,0,54,3,8,0,0,0,0,10
4,0,2,3,1,0,11,2,9,0,0,0,0,9
9,0,2,1,1,0,19,2,6,0,0,0,0,5
3,0,2,1,1,0,39,3,8,0,0,0,0,3
28,0,0,2,1,1,29,10,9,0,0,0,0,18
23,0,0,2,1,1,44,1,8,0,0,0,0,11
11,4,1,3,0,0,39,8,9,0,0,0,0,15
26,0,1,3,1,0,39,7,1,0,0,0,0,20
30,0,1,3,1,0,39,6,9,0,41,0,0,6
26,0,0,0,0,0,39,4,9,0,0,0,0,16
11,0,2,1,1,0,39,6,6,2,20,0,0,12
8,0,2,1,1,0,39,7,1,0,0,0,0,14
2,8,2,1,0,0,34,14,9,0,0,0,0,20
34,4,0,2,1,0,39,12,9,0,36,0,0,13
47,0,1,5,0,0,39,8,8,0,0,0,0,12
24,0,0,2,1,0,39,1,8,0,0,3,0,10
31,4,0,2,1,0,39,0,12,0,0,0,0,24
26,0,0,2,1,0,23,2,8,4,0,0,0,18
27,0,1,5,0,0,49,7,8,0,4,0,0,8
17,0,0,2,1,1,39,2,9,0,0,0,0,13
23,0,2,3,1,0,43,2,12,0,0,0,34,15
30,0,0,3,1,0,48,9,8,3,3,0,0,9
30,0,1,3,1,0,39,2,9,4,0,0,0,3
25,2,0,2,1,0,39,4,12,0,0,0,0,1
37,0,0,2,1,1,39,7,8,0,0,7,0,22
26,0,0,2,1,0,39,7,8,0,0,0,0,15
5,0,2,1,1,0,39,8,8,0,0,0,0,6
15,0,2,1,1,0,15,2,11,0,0,0,0,21
15,0,0,2,1,1,39,1,8,0,0,0,0,20
24,0,2,4,0,0,29,8,5,4,0,0,0,22
31,5,0,2,1,0,39,1,8,0,0,0,0,3
6,0,2,1,0,0,19,3,9,0,0,0,0,12
38,2,0,2,1,0,44,3,11,0,0,0,0,10
44,8,0,2,1,1,39,14,8,0,0,0,0,3
7,0,2,1,1,0,29,6,8,4,0,0,0,10
20,0,0,2,1,0,59,3,12,0,0,0,0,10
10,0,2,3,0,0,14,5,9,0,0,0,0,11
17,0,0,0,0,0,39,5,9,0,0,0,0,6
74,0,4,3,1,0,17,2,9,0,0,0,0,15
4,0,2,1,1,0,23,6,10,0,0,0,0,14
24,0,0,2,1,1,39,0,9,0,0,15,0,12
20,0,1,1,0,0,7,4,11,0,0,0,0,2
35,0,0,2,1,0,39,1,9,0,0,0,0,7
42,5,0,2,1,0,19,7,8,4,0,0,0,11
55,4,0,0,0,1,19,4,12,0,0,0,0,12
10,0,1,3,0,1,39,3,12,0,0,0,0,5
28,0,2,3,0,1,44,8,9,0,0,2,0,11
7,0,0,2,1,0,49,10,8,0,0,0,0,29
2,0,2,1,1,0,14,2,9,0,0,1,0,9
22,0,0,2,1,1,39,2,9,4,0,0,0,31
32,3,0,2,1,0,39,8,8,0,0,0,0,10
11,0,2,3,1,1,39,6,8,4,0,0,0,20
21,0,2,5,1,0,39,7,6,0,0,0,0,20
19,0,2,3,0,0,49,2,8,1,11,0,0,27
22,3,2,1,0,0,39,5,12,0,0,0,0,15
47,8,1,3,1,0,39,14,9,0,0,0,0,9
25,0,6,5,1,0,39,5,12,0,0,0,0,20
35,1,0,2,1,0,45,5,8,0,0,3,0,10
25,1,0,2,1,0,59,5,12,0,0,0,0,7
39,8,0,2,1,0,39,14,8,0,12,0,0,15
26,0,0,2,1,0,7,8,12,0,0,0,0,8
43,8,0,0,0,0,9,14,5,2,0,0,0,1
21,0,2,1,1,0,23,5,13,0,0,0,0,11
21,0,2,1,1,0,39,6,8,1,11,0,0,12
37,0,0,2,1,0,19,9,9,0,0,0,0,13
51,2,0,2,1,1,39,4,9,0,0,7,0,9
24,0,2,3,1,0,24,4,11,0,0,0,0,26
28,0,1,3,0,0,39,2,8,0,0,0,0,18
11,0,0,2,1,0,39,6,8,0,0,0,0,23
13,3,2,3,0,0,39,8,12,0,0,0,0,11
26,0,4,5,0,0,19,2,3,0,0,2,0,5
25,0,2,3,1,0,39,1,3,0,0,0,0,31
6,8,0,2,1,0,39,14,8,0,0,0,0,11
27,0,2,4,0,0,29,3,7,0,0,0,0,12
26,0,0,2,1,1,44,1,12,0,0,15,38,5
3,0,2,3,1,0,39,1,7,0,0,0,0,18
29,0,0,0,0,1,39,5,13,0,0,0,0,23
15,0,1,1,1,0,39,1,9,0,0,0,0,16
4,0,2,1,1,0,24,6,8,0,0,0,0,11
16,0,2,5,0,0,39,2,4,4,0,0,0,8
45,3,0,2,1,1,44,5,14,0,0,0,0,22
26,1,0,3,1,1,82,5,8,4,0,0,0,12
12,0,2,3,0,0,24,8,9,0,0,0,0,13
4,0,2,1,0,0,19,3,9,0,0,0,0,6
30,0,0,2,1,0,39,1,8,0,0,0,0,7
21,0,1,3,1,1,44,5,8,0,0,0,0,15
37,2,0,2,1,0,39,9,8,0,0,0,0,5
52,1,0,2,1,0,39,2,3,0,0,0,0,2
9,0,2,3,0,0,39,1,8,0,0,0,0,6
22,0,1,5,0,0,44,7,8,0,0,0,0,13
56,1,1,3,0,0,59,9,9,0,0,0,0,22
14,0,1,5,0,0,29,5,9,4,0,0,0,8
48,0,1,3,0,0,24,7,6,0,0,0,0,17
6,0,2,4,1,0,29,7,4,4,0,0,0,6
34,4,0,2,1,1,49,4,9,0,0,0,0,6
64,2,0,2,1,1,39,4,12,4,0,0,0,13
41,0,0,2,1,1,49,5,12,1,39,0,0,16
24,1,0,2,1,0,39,1,9,0,0,0,0,5
14,0,0,2,1,1,49,5,14,0,0,0,0,9
58,4,0,2,1,1,54,5,9,0,20,99,0,5
14,3,2,3,0,0,49,12,5,4,0,0,0,3
31,0,0,2,1,0,39,7,8,0,0,0,0,6
8,0,2,3,1,0,49,3,12,0,0,0,0,13
27,2,3,3,1,0,39,8,12,4,0,0,0,8
27,0,1,3,1,0,49,4,9,0,0,0,34,23
8,0,2,3,0,0,39,5,12,0,0,4,0,11
17,8,2,3,0,0,49,14,9,0,0,0,0,1
18,1,2,3,1,0,51,3,12,0,0,0,0,16
43,0,4,3,0,0,34,2,0,0,0,0,0,11
3,0,2,1,0,0,19,2,7,0,0,0,0,12
28,4,1,3,1,1,49,5,12,0,0,0,0,12
14,0,0,2,1,1,47,5,9,0,0,7,0,5
39,0,0,2,1,1,39,7,8,0,0,99,0,13
5,0,2,5,1,0,44,1,8,0,0,0,34,2
13,0,2,3,1,0,43,4,12,0,0,0,0,16
3,0,0,2,1,0,39,1,8,0,0,4,0,13
27,0,0,2,1,0,39,1,8,0,0,0,0,13
45,0,1,3,1,0,39,4,12,0,36,0,0,2
45,0,0,2,1,1,39,8,9,3,0,0,0,13
9,0,0,2,1,0,39,7,8,0,0,0,0,5
20,0,0,2,1,0,39,7,3,1,31,0,0,12
25,0,2,3,0,0,35,2,8,0,41,0,0,6
3,0,2,1,1,0,39,10,2,0,0,0,0,9
4,0,0,0,0,0,29,0,9,2,0,0,0,21
4,8,2,1,1,0,39,14,9,0,0,0,0,11
27,0,0,2,1,1,39,7,8,0,0,7,0,9
14,0,2,5,1,0,39,1,8,0,0,0,0,1
29,0,1,5,0,0,54,3,8,0,0,0,0,21
30,4,0,2,1,1,39,12,9,0,0,0,0,27
9,0,2,1,1,0,47,3,8,0,0,0,0,6
24,0,0,2,1,0,39,7,8,0,0,0,0,8
37,4,0,0,0,1,62,12,10,4,0,0,29,10
50,8,0,0,0,0,39,14,9,0,0,0,34,15
37,0,0,2,1,1,39,4,8,0,0,0,0,29
12,0,2,5,1,0,44,10,8,4,41,0,0,11
21,0,1,5,0,0,39,8,9,0,0,0,0,14
11,0,2,3,0,0,29,2,9,0,0,3,0,10
12,0,2,1,1,0,17,2,6,1,41,0,0,9
1,8,2,1,1,0,79,14,12,0,20,0,0,7
25,4,3,3,1,0,39,2,13,4,0,0,0,6
38,2,0,2,1,1,39,12,12,0,0,0,0,25
10,0,2,4,1,0,19,12,12,1,0,0,0,21
10,0,0,2,1,0,39,1,4,0,0,0,0,9
4,8,2,3,1,0,39,14,12,0,0,0,0,9
31,0,2,3,0,0,39,8,8,0,34,0,0,13
28,0,1,5,0,0,39,1,8,0,0,0,0,11
14,0,1,3,1,0,39,7,8,0,0,0,34,4
25,4,0,2,1,1,39,5,14,0,0,0,36,30
32,0,0,2,1,1,39,9,8,0,0,62,0,10
22,0,3,5,1,0,39,2,8,0,0,0,0,2
3,8,2,1,1,0,14,14,9,0,0,0,0,13
31,4,4,3,0,0,36,11,3,4,28,0,0,23
11,5,2,1,1,0,39,3,9,0,0,0,0,10
5,0,2,3,0,0,39,3,11,0,0,0,0,3
25,0,0,2,1,1,35,12,12,0,0,0,0,5
12,0,2,3,1,0,11,3,9,0,0,0,0,11
21,0,2,3,0,0,46,4,12,0,0,0,0,8
7,0,2,1,1,0,39,10,8,2,0,0,0,2
6,0,2,1,0,0,39,3,8,4,0,0,0,12
25,0,1,5,0,0,32,2,9,0,0,0,0,7
13,0,4,3,0,0,39,8,12,0,0,0,0,10
32,8,0,0,0,1,34,14,9,0,0,0,0,23
22,0,1,5,0,0,39,10,8,0,0,0,0,15
13,0,1,5,0,0,65,8,9,0,0,0,0,2
20,0,2,1,0,0,43,2,9,0,0,0,0,5
21,0,0,2,1,1,39,7,8,0,0,0,0,6
23,0,0,2,1,1,39,1,3,0,0,0,0,8
37,0,0,2,1,0,39,4,12,0,0,0,0,16
32,1,0,2,1,1,49,9,9,0,0,0,0,3
12,0,4,5,0,0,24,2,9,0,0,1,0,17
23,4,0,0,0,0,19,8,9,0,0,0,0,9
38,2,0,2,1,1,39,3,8,0,0,15,0,15
42,0,0,2,1,1,39,7,13,0,0,0,40,6
17,0,3,3,1,0,39,5,12,4,0,0,0,30
8,0,2,3,0,0,39,4,8,0,0,0,0,10
38,0,0,2,1,1,39,4,8,0,0,0,0,13
18,0,0,2,1,0,49,5,8,0,36,0,0,12
19,1,0,2,1,0,45,1,9,0,0,0,0,3
30,0,0,2,1,0,39,10,8,0,0,0,0,9
13,0,2,3,0,0,49,5,12,0,0,0,0,18
31,0,1,5,0,0,39,5,9,0,37,0,0,23
23,2,0,0,0,1,69,9,8,0,0,0,0,0
4,0,2,4,0,0,39,8,11,4,0,0,0,12
30,0,1,3,0,0,49,3,9,0,0,0,0,9
43,3,2,3,1,1,11,5,13,0,0,0,0,8
40,0,0,2,1,1,44,3,9,0,0,7,0,19
34,0,0,0,0,0,39,3,9,4,0,0,0,11
32,0,4,3,0,0,42,2,8,0,0,3,0,7
23,0,5,5,1,0,54,3,11,0,0,0,0,2
30,5,0,2,1,0,39,8,12,0,0,0,0,1
64,8,5,5,1,0,59,10,8,0,41,0,0,14
34,0,0,2,1,0,39,7,8,0,0,0,0,11
4,0,2,1,0,0,85,5,8,0,0,0,0,10
16,0,0,0,0,1,39,5,13,0,0,0,0,7
29,0,0,2,1,1,54,4,8,0,0,0,0,7
12,0,2,3,0,0,49,7,8,0,0,0,0,6
11,0,2,1,0,0,39,2,8,2,3,0,0,18
11,0,2,3,0,0,39,8,8,4,15,0,0,10
16,0,0,2,1,0,39,7,8,4,0,0,0,7
10,0,1,3,0,0,39,8,9,0,0,0,0,13
39,0,0,2,1,1,34,8,8,0,0,0,29,10
23,0,1,3,1,0,49,3,12,0,0,0,0,7
6,0,2,3,0,0,39,3,9,0,0,0,0,21
9,0,2,3,0,0,14,2,9,1,7,0,0,8
10,0,2,3,1,0,9,2,8,0,0,0,0,32
21,0,2,1,1,0,39,10,8,0,0,0,0,13
41,5,0,2,1,0,39,1,8,0,0,0,0,11
19,8,2,3,1,0,39,14,7,0,0,0,0,11
28,0,0,2,1,1,53,4,12,0,20,0,0,18
26,0,1,5,0,0,39,8,6,0,0,0,0,31
3,0,2,1,1,0,34,2,9,0,0,0,0,23
4,0,2,1,0,0,14,4,9,0,0,0,0,13
9,0,2,3,0,0,39,2,8,0,0,0,0,0
12,0,0,2,1,1,57,1,8,1,0,0,0,12
12,0,0,2,1,1,49,1,12,0,0,7,0,2
6,0,3,5,1,0,39,5,12,0,16,0,0,6
46,8,2,3,0,0,34,14,11,0,0,0,0,4
21,0,0,2,1,1,39,1,8,1,41,0,0,11
18,0,2,3,1,0,39,12,11,0,29,0,0,27
40,0,0,2,1,0,54,3,12,0,0,0,0,1
17,0,2,1,0,0,29,8,12,0,0,0,0,13
12,0,2,3,1,0,69,10,6,0,0,0,0,6
18,0,0,2,1,0,46,1,8,0,3,0,0,7
16,4,2,1,1,0,34,6,6,0,0,0,0,11
11,0,2,3,1,0,39,7,6,0,0,0,0,3
27,0,2,3,1,0,39,10,9,0,0,0,0,1
26,0,1,3,1,0,39,7,8,0,0,0,0,12
30,4,0,3,1,1,79,5,12,4,0,0,0,22
20,0,0,2,1,1,39,1,12,4,0,0,0,11
29,0,1,3,0,0,39,8,12,0,0,0,0,88
14,0,2,3,1,0,39,8,12,0,0,0,0,9
32,0,0,2,1,1,39,7,3,0,31,0,0,12
6,0,2,1,0,0,34,2,8,0,0,0,0,1
14,0,2,3,0,0,39,8,8,4,0,0,0,9
3,0,2,1,1,0,39,8,9,0,0,0,0,7
17,0,2,1,1,0,24,9,8,0,0,0,0,8
7,0,2,1,1,0,39,5,12,0,0,0,0,11
53,4,0,2,0,0,39,8,9,1,2,0,0,5
12,0,2,5,0,0,39,10,8,0,0,0,0,11
26,0,0,2,1,0,39,10,8,0,0,0,3,11
17,2,0,2,1,0,29,3,8,0,0,0,0,4
51,4,0,2,1,1,49,4,12,0,0,0,0,23
17,0,2,3,1,0,49,8,8,0,0,0,0,17
16,0,1,5,0,0,39,4,11,4,0,0,0,20
17,0,0,2,1,1,39,5,14,0,0,0,0,27
29,0,0,2,1,0,44,3,5,0,0,0,0,11
